50.44340373173348,30.512208938598636
50.44322754410291,30.512152126507836
50.44305135647234,30.512095314417035
50.442875168841766,30.512038502326234
50.442698981211194,30.511981690235434
50.44252279358062,30.511924878144633
50.44234660595005,30.511868066053832
50.44217041831948,30.51181125396303
50.441994230688906,30.51175444187223
50.44181804305833,30.51169762978143
50.44164185542776,30.51164081769063
50.44146566779719,30.51158400559983
50.44128948016662,30.51152719350903
50.441113292536045,30.511470381418228
50.44093710490547,30.511413569327427
50.4407609172749,30.511356757236626
50.44058472964433,30.511299945145826
50.440408542013756,30.511243133055025
50.44035618203442,30.511513314869806
50.440303822055085,30.511783496684586
50.44025146207575,30.512053678499367
50.440199102096415,30.512323860314147
50.44014674211708,30.512594042128928
50.440094382137744,30.51286422394371
50.44004202215841,30.51313440575849
50.43998966217907,30.51340458757327
50.43993730219974,30.51367476938805
50.44011076888581,30.51374942344533
50.44028423557188,30.51382407750261
50.44045770225795,30.513898731559888
50.44063116894402,30.513973385617167
50.440804635630094,30.514048039674446
50.440978102316166,30.514122693731725
50.44115156900224,30.514197347789004
50.44132503568831,30.514272001846283
50.44149850237438,30.514346655903562
50.44167196906045,30.51442130996084
50.44184543574652,30.51449596401812
50.442018902432594,30.5145706180754
50.442192369118665,30.51464527213268
50.442365835804736,30.514719926189958
50.44253930249081,30.514794580247237
50.44271276917688,30.514869234304516
50.44288623586295,30.514943888361795
50.44305970254902,30.515018542419075
50.44323606918676,30.515073971126363
50.4434124358245,30.51512939983365
50.44358880246224,30.51518482854094
50.443765169099976,30.515240257248227
50.443941535737714,30.515295685955515
50.44411790237545,30.515351114662803
50.44429426901319,30.51540654337009
50.44447063565093,30.51546197207738
50.44464700228867,30.515517400784667
50.44482336892641,30.515572829491955
50.444999735564146,30.515628258199243
50.445176102201884,30.51568368690653
50.44535246883962,30.51573911561382
50.44552883547736,30.515794544321107
50.4457052021151,30.515849973028395
50.44574795764052,30.515575619422176
50.44579071316594,30.515301265815957
50.44583346869136,30.515026912209738
50.44587622421678,30.51475255860352
50.4459189797422,30.5144782049973
50.44596173526762,30.51420385139108
50.446004490793044,30.51392949778486
50.446047246318464,30.513655144178642
50.446090001843885,30.513380790572423
50.446132757369305,30.513106436966204
50.446175512894726,30.512832083359985
50.44621826842015,30.512557729753766
50.44626102394557,30.512283376147547
50.44630377947099,30.512009022541328
50.44634653499641,30.51173466893511
50.44638929052183,30.51146031532889
50.44643204604725,30.51118596172267
50.44647480157267,30.51091160811645
50.44651755709809,30.510637254510232
50.44656031262351,30.510362900904013
50.44660306814893,30.510088547297794
50.44664582367435,30.509814193691575
50.44668857919977,30.509539840085356
50.44673133472519,30.509265486479137
50.446774090250614,30.508991132872918
50.446816845776034,30.5087167792667
50.446859601301455,30.50844242566048
50.44668306584135,30.508388337011393
50.44650653038124,30.508334248362306
50.446329994921136,30.50828015971322
